contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,vit_delta_00_to_25_t0.3,vit_delta_00_to_25_t0.4,vit_delta_00_to_25_t0.5,vit_delta_00_to_25_t0.6,vit_delta_00_to_25_t0.7,vit_delta_00_to_25_t0.8,vit_delta_25_to_50_t0.3,vit_delta_25_to_50_t0.4,vit_delta_25_to_50_t0.5,vit_delta_25_to_50_t0.6,vit_delta_25_to_50_t0.7,vit_delta_25_to_50_t0.8,vit_delta_50_to_75_t0.3,vit_delta_50_to_75_t0.4,vit_delta_50_to_75_t0.5,vit_delta_50_to_75_t0.6,vit_delta_50_to_75_t0.7,vit_delta_50_to_75_t0.8,vit_delta_75_to_10_t0.3,vit_delta_75_to_10_t0.4,vit_delta_75_to_10_t0.5,vit_delta_75_to_10_t0.6,vit_delta_75_to_10_t0.7,vit_delta_75_to_10_t0.8,vit_delta_10_to_po_t0.3,vit_delta_10_to_po_t0.4,vit_delta_10_to_po_t0.5,vit_delta_10_to_po_t0.6,vit_delta_10_to_po_t0.7,vit_delta_10_to_po_t0.8
22eh0134,"construction of causeway, poblacion, sta. 0+000 - sta. 0+155, calatrava, romblon",roads,completed,100.0,Region IV-B,Romblon DEO,12.6205344,122.0683236,2022-07-25,2023-08-23,2022,regular infra,regular infra - gaa 2022 cssp,93605000.0,0,15906,data/images/22eh0134,6,2022-06-25,2022-10-31,2023-02-07,2023-05-16,2023-08-23,2023-09-22,data/images/22eh0134/22eh0134_road_mask.png,1.0,1.0,0.8862311079376414,0.13816494109246696,0.03653457098655242,0.0,1.0,1.0,1.0,0.9188385100559324,0.7192669284779245,0.0,1.0,1.0,1.0,0.9315720575984767,0.7612757348565988,0.0,1.0,1.0,0.817684160418898,0.08532666904676901,0.024396049030108294,0.0,1.0,1.0,0.9985719385933595,0.21635130310603357,0.0661668451743425,0.0
19f00025,"convergence and special support program-construction/improvement of access roads leading to declared tourism destinations: bulan-matnog-sta. magdalena-bulusan road (bulan section-package ii) leading to bulusan national park, sorsogon, sta. 654+598 -sta. 6",roads,completed,100.0,Region V,Region V,12.576075,123.9568194,2019-09-30,2020-12-20,2019,regular infra,regular infra - gaa 2019 cssp,96500000.0,0,11697,data/images/19f00025,6,2019-08-31,2020-01-19,2020-05-10,2020-08-30,2020-12-20,2021-01-19,data/images/19f00025/19f00025_road_mask.png,1.0,1.0,1.0,0.22684597817812738,0.11621415884293326,0.0,1.0,1.0,1.0,0.4651103780766303,0.28596802841918295,0.0,1.0,1.0,0.995686374016747,0.14057345851306774,0.05607713778228876,0.0,1.0,1.0,1.0,0.1743212382643999,0.068256787617356,0.0,1.0,1.0,0.3798528292311596,0.0,0.0,0.0
24eb0019,"construction of missing links/ new roads- bulalacao- san jose- jct. mapaya road, occidental mindoro",roads,completed,100.0,Region IV-B,Mindoro Occidental DEO,12.3830517,121.2313625,2024-02-14,2025-02-26,2024,regular infra,regular infra - gaa 2024 oo-1,57898967.36,0,27150,data/images/24eb0019,6,2024-01-15,2024-05-18,2024-08-21,2024-11-23,2025-02-26,2025-03-28,data/images/24eb0019/24eb0019_road_mask.png,1.0,1.0,1.0,0.3072649572649573,0.15042735042735042,0.0,1.0,1.0,1.0,0.12136752136752137,0.04358974358974359,0.0,1.0,1.0,1.0,0.06068376068376068,0.004700854700854701,0.0,1.0,1.0,1.0,0.12606837606837606,0.03888888888888889,0.0,1.0,1.0,1.0,0.011965811965811967,0.0,0.0
22b00034,"construction of by-pass and diversion roads - infrastructure flagship program (ifps) - tuguegarao west diversion road (jct. carig-linao-atulayan-bagay-buntun), package 3, cagayan",roads,completed,100.0,Region II,Region II,17.6687342,121.7397633,2022-03-30,2023-08-28,2022,regular infra,regular infra - gaa 2022 oo-1,96399539.38,0,13722,data/images/22b00034,6,2022-02-28,2022-08-06,2022-12-13,2023-04-21,2023-08-28,2023-09-27,data/images/22b00034/22b00034_road_mask.png,1.0,1.0,0.971414845063656,0.451597405717031,0.34662503002642325,0.0,1.0,1.0,1.0,0.3233245255825126,0.09392265193370165,0.0,1.0,1.0,1.0,0.37641124189286573,0.13980302666346384,0.0,1.0,1.0,0.9425894787412923,0.19961566178236848,0.07806870045640163,0.0,1.0,1.0,0.8911842421330771,0.09896709104011531,0.02354071582993034,0.0
24bc0050,"cssp-(sipag)-access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities-construction of eaais main canal east-exextension service road,brgy dadagupan,allacapan,cagayan(katubigan-kalsada tungo sa patubigan)",roads,completed,100.0,Region II,Cagayan 2nd DEO,18.2173528,121.5558861,2024-03-25,2025-04-07,2024,regular infra,regular infra - gaa 2024 ssp,9628497.33,0,45560,data/images/24bc0050,6,2024-02-24,2024-06-27,2024-09-30,2025-01-02,2025-04-07,2025-05-07,data/images/24bc0050/24bc0050_road_mask.png,1.0,1.0,0.9407676035055909,0.1290420066485343,0.04895738893925657,0.0,1.0,1.0,0.8674826231489876,0.11604714415231188,0.019038984587488667,0.0,1.0,1.0,0.9992444847385917,0.7387428226050167,0.5318071925052886,0.0,1.0,1.0,1.0,0.8538077969174978,0.6363705046841946,0.0,1.0,1.0,0.9390299184043518,0.27704744635841644,0.15903596252644303,0.0
24kj0104,"construction of by-pass and diversion roads, panguil bay access road (tangub - bonifacio section), misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.0622133,123.7569198,2024-06-20,2025-07-25,2024,regular infra,regular infra - gaa 2024 oo-1,47285011.07,0,38805,data/images/24kj0104,6,2024-05-21,2024-09-28,2025-01-06,2025-04-16,2025-07-25,2025-08-24,data/images/24kj0104/24kj0104_road_mask.png,1.0,1.0,0.6810285602119933,0.019089213858082245,0.006232211208165669,0.0,1.0,1.0,0.9384139758563156,0.12047305918147021,0.053194621650799884,0.0,1.0,1.0,0.7248503287859456,0.10845028952792227,0.041907939935224264,0.0,1.0,1.0,0.7499754637354009,0.04843458631857886,0.018892923741289626,0.0,1.0,1.0,0.5903425262538031,0.01771518304053391,0.008734910197271567,0.0
22nb0024,"construction of nrj  tagabase  bakingking bridge, barangay bakingking, esperanza, agusan del sur",roads,completed,100.0,Region XIII,Agusan del Sur 1st DEO,8.6801833,125.5838831,2022-03-29,2024-03-04,2022,regular infra,regular infra - gaa 2022 cssp,96499986.04,0,35966,data/images/22nb0024,6,2022-02-27,2022-09-21,2023-03-17,2023-09-09,2024-03-04,2024-04-03,data/images/22nb0024/22nb0024_road_mask.png,1.0,1.0,1.0,0.7405916683437311,0.4596498289394244,0.0,1.0,1.0,1.0,0.5834171865566512,0.217548802575971,0.0,1.0,1.0,1.0,0.8047896961159187,0.5230428657677602,0.0,1.0,1.0,1.0,0.5045280740591669,0.2332461259810827,0.0,1.0,1.0,1.0,0.59146709599517,0.33165626886697525,0.0
19ie0071,"construction of road, brgy. veloso, calubian, leytebrgy. veloso, calubian, leyte",roads,completed,100.0,Region VIII,Leyte 3rd DEO,11.4486975,124.4263075,2019-06-05,2020-12-10,2019,regular infra,regular infra - gaa 2019 lp,1930617.97,0,33592,data/images/19ie0071,6,2019-05-06,2019-10-21,2020-03-08,2020-07-24,2020-12-10,2021-01-09,data/images/19ie0071/19ie0071_road_mask.png,1.0,1.0,0.766490254291984,0.03962824319091261,0.021040402736543177,0.0,1.0,1.0,0.6214018329676003,0.0,0.0,0.0,1.0,1.0,0.8586549632115658,0.028269007357686848,0.0056796179166128825,0.0,1.0,1.0,0.9277139537885634,0.022202142764941268,0.009293920227184716,0.0,1.0,1.0,0.9571447011746482,0.09035755776429585,0.03691751645798374,0.0
19ab0014,"construction/ improvement of access road leading to  tourism destinations, road from paoay lake leading to suba 4x4 and sandboarding adventure and diving sites, brgy. suba, paoay, ilocos norte",roads,completed,100.0,Region I,Ilocos Norte 2nd DEO,18.1376084,120.5190337,2019-05-31,2020-09-26,2019,regular infra,regular infra - gaa 2019 cssp,14694810.61,0,26983,data/images/19ab0014,6,2019-05-01,2019-09-29,2020-01-28,2020-05-28,2020-09-26,2020-10-26,data/images/19ab0014/19ab0014_road_mask.png,1.0,1.0,0.9927007299270073,0.10164505937465955,0.020263645277263317,0.0,1.0,1.0,0.9972763917638087,0.23837019283146313,0.0823619130624251,0.0,1.0,1.0,0.9960780041398846,0.2675672731234339,0.13835929839851835,0.0,1.0,1.0,0.9204706395032138,0.02658241638522715,0.004575661836801395,0.0,1.0,1.0,0.8858263427388604,0.011003377274212878,0.0016341649417147836,0.0
21gn0021,"construction of roads, brgy. antipolo, pontevedra, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 4th DEO,10.3584818,122.9631008,2021-03-01,2022-05-23,2021,regular infra,regular infra - gaa 2021 lp,2969154.6,0,40848,data/images/21gn0021,6,2021-01-30,2021-06-21,2021-10-11,2022-01-31,2022-05-23,2022-06-22,data/images/21gn0021/21gn0021_road_mask.png,1.0,1.0,0.83,0.1324468085106383,0.041063829787234045,0.0,1.0,1.0,0.7793617021276595,0.1176595744680851,0.04329787234042553,0.0,1.0,1.0,0.9725531914893617,0.326063829787234,0.14606382978723403,0.0,1.0,1.0,0.9882978723404255,0.16276595744680852,0.06936170212765957,0.0,1.0,1.0,0.7241489361702128,0.15585106382978722,0.0574468085106383,0.0
22e00139,"sustainable infrastructure projects alleviating gaps - sipag - construction of magbabadil-magsaysay road sta.0+000-sta.3+392, aborlan, palawan",roads,completed,100.0,Region IV-B,Region IV-B,9.4580063,118.5047236,2022-07-06,2023-12-20,2022,regular infra,regular infra - gaa 2022 cssp,96491913.17,0,24093,data/images/22e00139,6,2022-06-06,2022-11-16,2023-03-29,2023-08-09,2023-12-20,2024-01-19,data/images/22e00139/22e00139_road_mask.png,1.0,1.0,0.9709605361131795,0.26671630677587493,0.13730454206999254,0.0,1.0,1.0,1.0,0.3379002233804914,0.14013402829486224,0.0,1.0,1.0,0.9684288905435592,0.31913626209977664,0.1575577066269546,0.0,1.0,1.0,0.9647058823529412,0.1262844378257632,0.06507818317200298,0.0,1.0,1.0,0.7334326135517498,0.00565897244973939,0.0,0.0
22jb0045,"construction of road, brgy. barra, dipolog city, zamboanga del norte.",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.5890332,123.3377008,2022-03-31,2023-10-23,2022,regular infra,regular infra - gaa 2022 cssp,11850084.83,0,48207,data/images/22jb0045,6,2022-03-01,2022-08-20,2023-01-10,2023-06-02,2023-10-23,2023-11-22,data/images/22jb0045/22jb0045_road_mask.png,1.0,1.0,0.7612434829216002,0.05988403254884764,0.016225697997368806,0.0,1.0,1.0,0.9962481118744823,0.08897334697656288,0.03805486527310822,0.0,1.0,1.0,0.9905471909564878,0.09774399454270818,0.03513131608439312,0.0,1.0,1.0,0.4841884714710325,0.011889100034108074,0.0044340496028845685,0.0,1.0,1.0,0.4174340983287044,0.007991034449154607,0.0024362909905959167,0.0
22ij0087,"(re-advertise) construction of cross country road, from oquindo o northern samar (phse 2), calbayog city, samar",roads,completed,100.0,Region VIII,Samar 1st DEO,12.2299175,124.5058059,2022-05-27,2023-12-12,2022,regular infra,regular infra - gaa 2022 cssp,98475113.44,0,41289,data/images/22ij0087,6,2022-04-27,2022-10-15,2023-03-05,2023-07-24,2023-12-12,2024-01-11,data/images/22ij0087/22ij0087_road_mask.png,1.0,1.0,1.0,0.7201195219123506,0.4458831341301461,0.0,1.0,1.0,1.0,0.3894422310756972,0.17065073041168657,0.0,1.0,1.0,1.0,0.74734395750332,0.4684594953519256,0.0,1.0,1.0,1.0,0.9146746347941567,0.6912350597609562,0.0,1.0,1.0,1.0,0.8728419654714475,0.6537184594953519,0.0
20e00037,"construction of missing link / new roads, odiongan east - west road sta.11+839 - sta.15+860, tablas island, romblon",roads,completed,100.0,Region IV-B,Region IV-B,12.3954817,122.0801567,2020-02-24,2022-02-26,2020,regular infra,regular infra - gaa 2020 oo-1,110009707.82,0,22465,data/images/20e00037,6,2020-01-25,2020-08-25,2021-02-24,2021-08-26,2022-02-26,2022-03-28,data/images/20e00037/20e00037_road_mask.png,1.0,1.0,0.999219207495608,0.16982236970525083,0.033378879562756196,0.0,1.0,1.0,1.0,0.7675190318172945,0.38571149716962716,0.0,1.0,1.0,1.0,0.6908061682607847,0.3810267421432754,0.0,1.0,1.0,0.9984384149912161,0.0665625609994144,0.0005855943782939684,0.0,1.0,1.0,0.9353894202615655,0.030060511419090375,0.004879953152449736,0.0
22eh0107,"construction of agturi-concepcion road (phase 2), sta. 0+000.00 - sta. 1+742.65, sta. maria, romblon",roads,completed,100.0,Region IV-B,Romblon DEO,12.3814722,122.0716776,2022-05-26,2023-06-10,2022,regular infra,regular infra - gaa 2022 cssp,95527216.81,0,15906,data/images/22eh0107,6,2022-04-26,2022-08-29,2022-12-02,2023-03-07,2023-06-10,2023-07-10,data/images/22eh0107/22eh0107_road_mask.png,1.0,1.0,1.0,0.34353369763205827,0.13406193078324227,0.0,1.0,1.0,1.0,0.28925318761384333,0.05318761384335155,0.0,1.0,1.0,1.0,0.5387978142076503,0.331511839708561,0.0,1.0,1.0,1.0,0.26083788706739525,0.06630236794171221,0.0,1.0,1.0,1.0,0.3020036429872495,0.03715846994535519,0.0
22d00069,"fy 2022 dpwh infrastructure programorganizational outcome 1:ensure safe and reliable national road systemnetwork development programconstruction of by-pass and diversion roads  batangas city-san pascual-bauan diversion road, package g, batangas",roads,completed,100.0,Region IV-A,Region IV-A,13.7736903,121.0476486,2022-03-23,2023-09-20,2022,regular infra,regular infra - gaa 2022 oo-1,80499978.47,0,15453,data/images/22d00069,6,2022-02-21,2022-08-06,2022-12-21,2023-05-06,2023-09-20,2023-10-20,data/images/22d00069/22d00069_road_mask.png,1.0,1.0,0.9753915604613395,0.09590134603209557,0.025214016350573923,0.0,1.0,1.0,1.0,0.8356960004404195,0.5039775386055217,0.0,1.0,1.0,1.0,0.7703487571912246,0.45288887665501393,0.0,1.0,1.0,0.6499490764953618,0.03454540449778414,0.020672190261223817,0.0,1.0,1.0,0.2436896143576757,0.00038536706212667567,8.257865617000193e-05,0.0
23p00013,"construction of road, gumhang - luhong - danggo - ambaguio, tinoc, ifugao",roads,completed,100.0,Cordillera Administrative Region,Cordillera Administrative Region,16.6898361,120.9727944,2023-04-12,2024-05-15,2023,regular infra,regular infra - gaa 2023 cssp,241250000.0,0,46017,data/images/23p00013,6,2023-03-13,2023-07-20,2023-10-28,2024-02-05,2024-05-15,2024-06-14,data/images/23p00013/23p00013_road_mask.png,1.0,1.0,0.9207841031149302,0.10714285714285714,0.03665413533834586,0.0,1.0,1.0,0.9830827067669173,0.16809881847475833,0.059613319011815255,0.0,1.0,1.0,0.99140708915145,0.1683673469387755,0.0682062298603652,0.0,1.0,1.0,0.9428034371643395,0.09559613319011816,0.027389903329752954,0.0,1.0,1.0,0.924140708915145,0.07357679914070892,0.01799140708915145,0.0
22i00044,"construction/improvement of access roads leading to declared tourism destinations - (tourism road infrastructure program - trip), lake danao and lake kasudsuran, ormoc city, leyte",roads,completed,100.0,Region VIII,Region VIII,11.0435724,124.7076263,2022-03-07,2023-03-23,2022,regular infra,regular infra - gaa 2022 cssp,112787638.03,0,34843,data/images/22i00044,6,2022-02-05,2022-06-10,2022-09-13,2022-12-17,2023-03-23,2023-04-22,data/images/22i00044/22i00044_road_mask.png,1.0,1.0,1.0,0.25550743739408777,0.1073244210129919,0.0,1.0,1.0,1.0,0.5991338730935793,0.37921295424590473,0.0,1.0,1.0,1.0,0.9252494822067407,0.5074373940877425,0.0,1.0,1.0,1.0,0.517981547731124,0.282620975334212,0.0,1.0,1.0,0.5385049896441348,0.0,0.0,0.0
19ef0009,construction/improvement of balabac circumferential road sta 0+000 - sta 1+120,roads,completed,100.0,Region IV-B,Palawan 2nd DEO,7.9534687,117.0563957,2019-09-02,2020-11-04,2019,regular infra,regular infra - gaa 2019 cssp,48999982.9,0,15199,data/images/19ef0009,6,2019-08-03,2019-12-18,2020-04-03,2020-07-19,2020-11-04,2020-12-04,data/images/19ef0009/19ef0009_road_mask.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22d00032,"construction of by-pass and diversion roads  carmona - silang diversion road (via sugar road-davilan-maguyam road), cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.2821756,121.036535,2022-03-09,2023-05-06,2022,regular infra,regular infra - gaa 2022 oo-1,84748065.78,0,21844,data/images/22d00032,6,2022-02-07,2022-06-22,2022-10-06,2023-01-20,2023-05-06,2023-06-05,data/images/22d00032/22d00032_road_mask.png,1.0,1.0,1.0,0.27632859645707614,0.11874635000973331,0.0,1.0,1.0,0.9995133346311077,0.21082343780416585,0.10395172279540588,0.0,1.0,1.0,0.9983453377457661,0.10288105898384271,0.03679190188826163,0.0,1.0,1.0,0.9864707027447926,0.029686587502433328,0.004282655246252677,0.0,1.0,1.0,0.9987346700408799,0.23739536694568814,0.069593147751606,0.0
20f00109,"local program-construction/repair/rehabilitation/improvement of various infrastructure including local projects-local roads and bridges-local roads-construction of pasacao-balatan coastal road, brgy. balogo, pasacao, camarines sur, pasacao, camarines sur(",roads,completed,100.0,Region V,Region V,13.486276,123.0850831,2020-12-10,2022-12-14,2020,regular infra,regular infra - gaa 2020 lp,96499837.62,0,34105,data/images/20f00109,6,2020-11-10,2021-06-11,2021-12-12,2022-06-13,2022-12-14,2023-01-13,data/images/20f00109/20f00109_road_mask.png,1.0,1.0,1.0,0.3106481481481482,0.08842592592592592,0.0,1.0,1.0,1.0,0.32685185185185184,0.11851851851851852,0.0,1.0,1.0,1.0,0.30277777777777776,0.05416666666666667,0.0,1.0,1.0,1.0,0.7907407407407407,0.4759259259259259,0.0,1.0,1.0,0.44583333333333336,0.038425925925925926,0.011574074074074073,0.0
19ji0058,"construction/improvement of access roads leading to declared tourism destinations - nrj leading to litayon island, brgy. litayon, alicia,   zamboanga sibugay",roads,completed,100.0,Region IX,Zamboanga Sibugay 1st DEO,7.4725983,122.9848458,2019-07-11,2020-07-20,2019,regular infra,regular infra - gaa 2019 cssp,96495084.48,0,30906,data/images/19ji0058,6,2019-06-11,2019-10-12,2020-01-14,2020-04-17,2020-07-20,2020-08-19,data/images/19ji0058/19ji0058_road_mask.png,1.0,1.0,1.0,0.683049147442327,0.4112337011033099,0.0,1.0,1.0,0.9929789368104313,0.0,0.0,0.0,1.0,1.0,0.9488465396188566,0.24674022066198595,0.17402206619859578,0.0,1.0,1.0,0.9834503510531595,0.23319959879638916,0.1168505516549649,0.0,1.0,1.0,0.880641925777332,0.0,0.0,0.0
20e00004,"construction of missing link / new roads victoria - sablayan  (mindoro cross island road) phase vi sta.5+441 - sta.6+220, sablayan, occidental mindoro",roads,completed,100.0,Region IV-B,Region IV-B,12.992585,120.9189967,2020-02-24,2021-12-15,2020,regular infra,regular infra - gaa 2020 oo-1,120625000.0,0,21547,data/images/20e00004,6,2020-01-25,2020-08-07,2021-01-19,2021-07-03,2021-12-15,2022-01-14,data/images/20e00004/20e00004_road_mask.png,1.0,1.0,1.0,0.13031161473087818,0.03541076487252125,0.0,1.0,1.0,1.0,0.4093484419263456,0.18413597733711048,0.0,1.0,1.0,1.0,0.13456090651558072,0.03824362606232295,0.0,1.0,1.0,1.0,0.1388101983002833,0.00424929178470255,0.0,1.0,1.0,0.9787535410764873,0.0,0.0,0.0
18ob0490,"construction of ppta by pass road to cayetano blvd., taguig city",roads,completed,100.0,National Capital Region,Metro Manila 1st DEO,14.5791704,121.1786392,2019-03-15,2021-12-01,2018,regular infra,regular infra - support for infrastructure projects and social program 2018,35511797.34,0,13644,data/images/18ob0490,6,2019-02-13,2019-11-18,2020-07-23,2021-03-28,2021-12-01,2021-12-31,data/images/18ob0490/18ob0490_road_mask.png,1.0,1.0,0.4722838137472284,0.02638580931263858,0.011566888396156688,0.0,1.0,1.0,0.546359940872136,0.06099408721359941,0.024223946784922394,0.0,1.0,1.0,0.636419068736142,0.0540650406504065,0.016463414634146342,0.0,1.0,1.0,0.3585181079083518,0.0,0.0,0.0,1.0,1.0,0.31031042128603104,0.0,0.0,0.0
21je0077,"network development - construction of missing links/ new roads, midsalip-buboan road, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 1st DEO,8.032033,123.2575529,2021-04-25,2022-05-05,2021,regular infra,regular infra - gaa 2021 oo-1,23386507.54,0,41172,data/images/21je0077,6,2021-03-26,2021-07-27,2021-10-29,2022-01-31,2022-05-05,2022-06-04,data/images/21je0077/21je0077_road_mask.png,1.0,1.0,0.9703757225433526,0.28359826589595377,0.1856936416184971,0.0,1.0,1.0,1.0,0.2944364161849711,0.17521676300578035,0.0,1.0,1.0,1.0,0.2745664739884393,0.085621387283237,0.0,1.0,1.0,0.9938583815028902,0.30238439306358383,0.16979768786127167,0.0,1.0,1.0,0.8529624277456648,0.1347543352601156,0.09320809248554913,0.0
19pb0011,"convergence and special support program - construction/ improvement of access roads leading to declared tourism destinations,manag-liwan road leading to purag river, purag cave and bellang cave, conner, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 1st DEO,17.8445428,121.25812,2019-06-06,2020-09-11,2019,regular infra,regular infra - gaa 2019 cssp,17088467.97,0,19780,data/images/19pb0011,6,2019-05-07,2019-09-29,2020-01-23,2020-05-18,2020-09-11,2020-10-11,data/images/19pb0011/19pb0011_road_mask.png,1.0,1.0,0.9941722819158623,0.3731560735749408,0.15734838827171735,0.0,1.0,1.0,0.9799672190857768,0.29630304134037516,0.1447823711527955,0.0,1.0,1.0,0.8184301584410855,0.10398834456383173,0.04989983609542888,0.0,1.0,1.0,0.8546712802768166,0.004552904753232562,0.00018211619012930248,0.0,1.0,1.0,0.9857949371699144,0.15607357494081223,0.05481697322892005,0.0
19kc0045,"construction of concrete road- sayre highway parallel road ii,  (manolo fortich section), package 5, manolo fortich, bukidnon",roads,completed,100.0,Region X,Bukidnon 3rd DEO,8.3988697,124.8650847,2019-07-25,2020-12-03,2019,regular infra,regular infra - gaa 2019 oo-1,93279000.0,0,6506,data/images/19kc0045,6,2019-06-25,2019-11-26,2020-03-29,2020-07-31,2020-12-03,2021-01-02,data/images/19kc0045/19kc0045_road_mask.png,1.0,1.0,1.0,0.5040807073226026,0.23192019950124687,0.0,1.0,1.0,1.0,0.32022217184311946,0.09600997506234414,0.0,1.0,1.0,1.0,0.5113352981183406,0.2530038540013602,0.0,1.0,1.0,1.0,0.5060077080027204,0.20256177737474496,0.0,1.0,1.0,0.9876445250510089,0.18986624348220357,0.08943550215370664,0.0
20gm0084,"construction of road, sitio cemeco, brgy. culipapa, hinoba-an, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 3rd DEO,9.4871655,122.5752597,2020-10-19,2021-10-25,2019,outside infra,outside infra - contingent fund 2019 extended,48250000.0,0,37270,data/images/20gm0084,6,2020-09-19,2021-01-19,2021-04-22,2021-07-24,2021-10-25,2021-11-24,data/images/20gm0084/20gm0084_road_mask.png,1.0,1.0,1.0,0.41129643669446553,0.17816527672479152,0.0,1.0,1.0,1.0,0.2395754359363154,0.1618650492797574,0.0,1.0,1.0,1.0,0.12926459438968915,0.0686125852918878,0.0,1.0,1.0,1.0,0.20697498104624715,0.02047005307050796,0.0,1.0,1.0,0.8529188779378317,0.1050037907505686,0.05724033358605004,0.0
19kb0107,"construction/upgrading/rehabilitation of drainage along national roads, sayre highway, k1547+000-k1548+000, k1559+000-k1559+528, k1561+070-k1561+700, tubigon, maramag and south poblacion, maramag-camp i section, maramag, bukidnon",roads,completed,100.0,Region X,Bukidnon 2nd DEO,7.7500344,125.0073111,2019-07-25,2020-07-26,2019,regular infra,regular infra - gaa 2019 oo-1,63789173.19,0,18155,data/images/19kb0107,6,2019-06-25,2019-10-24,2020-01-24,2020-04-25,2020-07-26,2020-08-25,data/images/19kb0107/19kb0107_road_mask.png,1.0,1.0,0.8389037181848942,0.16628444678371368,0.06109252227527351,0.0,1.0,1.0,0.8484905447573217,0.2236550246249859,0.1347419075905109,0.0,1.0,1.0,0.9128538666867175,0.23861799315763751,0.12861385766382194,0.0,1.0,1.0,0.8484153539606752,0.18387909319899245,0.07778487913079439,0.0,1.0,1.0,0.7388247678484153,0.11350050753787737,0.061280499266889735,0.0
20ji0028,"construction/improvement of access roads leading to declared tourism destinations - nrj diplahan - malangas - port road leading to isla muyong, malangas, zamboanga sibugay",roads,completed,100.0,Region IX,Zamboanga Sibugay 1st DEO,7.6257586,123.0402593,2020-12-02,2021-12-27,2020,regular infra,regular infra - gaa 2020 cssp,24498311.78,0,36434,data/images/20ji0028,6,2020-11-02,2021-03-09,2021-06-15,2021-09-20,2021-12-27,2022-01-26,data/images/20ji0028/20ji0028_road_mask.png,1.0,1.0,1.0,0.3741943969485729,0.152439826384322,0.0,1.0,1.0,1.0,0.16427725897671971,0.04103643298697882,0.0,1.0,1.0,0.5550440615546495,0.016046297514139156,0.0027620676048928055,0.0,1.0,1.0,0.8127055109825069,0.031961067999473895,0.009864527160331447,0.0,1.0,1.0,1.0,0.3248717611469157,0.10719452847560174,0.0
22ba0037,"construction/upgrading/ rehabilitation of drainage along national roads: basco-contracosta road (s00011bn) - chainage 342 - chainage 560, basco, batanes",roads,completed,100.0,Region II,Batanes DEO,20.4471481,121.9715644,2022-03-14,2023-08-01,2022,regular infra,regular infra - gaa 2022 oo-1,2154772.27,0,26187,data/images/22ba0037,6,2022-02-12,2022-07-18,2022-11-21,2023-03-27,2023-08-01,2023-08-31,data/images/22ba0037/22ba0037_road_mask.png,1.0,1.0,1.0,0.33183183183183185,0.044194194194194195,0.0,1.0,1.0,0.8623123123123123,0.12077077077077077,0.07257257257257257,0.0,1.0,1.0,0.802952952952953,0.1417917917917918,0.07002002002002002,0.0,1.0,1.0,0.8143643643643643,0.03523523523523524,0.0038038038038038036,0.0,1.0,1.0,0.6676676676676677,0.03068068068068068,0.013263263263263263,0.0
20m00052,"construction of road slope protection structure - awang-upi-lebak-kalamansig-palimbang-sarangani road,  k1961+026-k1961+100, k1964+010-k1964+130, k1965+000-k196",roads,completed,100.0,Region XII,Region XII,6.4870222,124.0635889,2020-04-23,2021-05-04,2020,regular infra,regular infra - gaa 2020 oo-1,106142368.77,0,5044,data/images/20m00052,6,2020-03-24,2020-07-26,2020-10-28,2021-01-30,2021-05-04,2021-06-03,data/images/20m00052/20m00052_road_mask.png,1.0,1.0,0.9601658255227109,0.06669069935111752,0.014599855803893294,0.0,1.0,1.0,0.9980173035328046,0.020187454938716654,0.0005407354001441961,0.0,1.0,1.0,0.994592645998558,0.17898341744772892,0.081831290555155,0.0,1.0,1.0,1.0,0.4479091564527758,0.2078226387887527,0.0,1.0,1.0,0.9996395097332372,0.2777577505407354,0.15356885364095169,0.0
22ad0107,"construction of candon-santiago-san esteban-sta. maria coastal road, barangay tamurong section, candon city, ilocos sur",roads,completed,100.0,Region I,Ilocos Sur 2nd DEO,17.2183614,120.4102164,2022-04-04,2023-09-28,2022,regular infra,regular infra - gaa 2022 cssp,9799006.16,0,11645,data/images/22ad0107,6,2022-03-05,2022-08-17,2022-12-31,2023-05-15,2023-09-28,2023-10-28,data/images/22ad0107/22ad0107_road_mask.png,1.0,1.0,1.0,0.12817469736529788,0.026821742226441965,0.0,1.0,1.0,0.9952527889864704,0.05708521243769286,0.018158082126750533,0.0,1.0,1.0,0.9645145976738666,0.009138381201044387,0.001661523854735343,0.0,1.0,1.0,0.992048421552338,0.09648706384998813,0.021837170662235936,0.0,1.0,1.0,0.9073107049608355,0.03952053168763352,0.007714217896985521,0.0
